Internal ID,Item Name,Display Name,UPC Code,Bin Number,Bin OnHand,Bin Available,Bin Location,Item Status,Average Cost,Average Cost Per Bin,Subsidiary,Item Type
36204,THC57T-2020ST,"5"" X 7"" 16 CT. HOLIDAY CARD TRENDY ASSORTMENT - 1 EACH OF 8 DESIGNS",840111508497,PRODUCTION-INK,3120,3120,INK Fidelitone,Current,1.59173397,4966.21,INK,Inventory Item
29612,THC57V-2019ST,"5"""" X 7"""" 36 CT. HOLIDAY CARD ASSORTMENT - 5 DESIGNS",812442032828,PRODUCTION-INK,164,164,INK Fidelitone,Current,2.85164634,467.67,INK,Inventory Item
36208,THC57V24-2020ST,"5"" X 7"" 24 CT. HOLIDAY CARD ASSORTMENT - 3 EACH OF 4 DESIGNS",840111508534,PRODUCTION-INK,2568,2568,INK Fidelitone,Current,2.13885125,5492.57,INK,Inventory Item
16527,THH0704,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. MIDNIGHT HEIRLOOM GLASS WI,647658117058,A60-A-191,180,180,MC-PW,TARGET FALL 2017,3.04166667,547.50,PW,Assembly/Bill of Materials
16527,THH0704,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. MIDNIGHT HEIRLOOM GLASS WI,647658117058,A70-A-137,284,284,MC-PW,TARGET FALL 2017,3.04166667,863.833,PW,Assembly/Bill of Materials
16527,THH0704,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. MIDNIGHT HEIRLOOM GLASS WI,647658117058,A70-A-147,496,496,MC-PW,TARGET FALL 2017,3.04166667,1508.667,PW,Assembly/Bill of Materials
16529,THH0706,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. RUBY HEIRLOOM GLASS WITH G,647658117072,A50-D-100,420,420,MC-PW,TARGET FALL 2017,3.01624402,1266.822,PW,Assembly/Bill of Materials
16529,THH0706,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. RUBY HEIRLOOM GLASS WITH G,647658117072,A50-D-191,4,4,MC-PW,TARGET FALL 2017,3.01624402,12.065,PW,Assembly/Bill of Materials
16529,THH0706,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. RUBY HEIRLOOM GLASS WITH G,647658117072,A50-D-193,80,80,MC-PW,TARGET FALL 2017,3.01624402,241.30,PW,Assembly/Bill of Materials
16529,THH0706,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. RUBY HEIRLOOM GLASS WITH G,647658117072,A50-D-204,332,332,MC-PW,TARGET FALL 2017,3.01624402,1001.393,PW,Assembly/Bill of Materials
16556,THH0707,VHN BY PW: HOLIDAY HEIRLOOM 7 OZ. PALE GREY HEIRLOOM GLASS W,647658117805,A10-D-206-02,16,16,MC-PW,TARGET FALL 2017,3.01,48.16,PW,Assembly/Bill of Materials
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A10-A-138,6206,6206,MC-PW,Current,.35417447,2198.007,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A10-A-168,6302,6302,MC-PW,Current,.35417447,2232.008,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A10-B-138,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A10-C-138,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A40-B-069,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A40-B-072,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A50-C-104,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,A80-B-077,6912,6912,MC-PW,Current,.35417447,2448.054,PW,Inventory Item
2139,TINS : 30004,TIN GOLD 2OZ. W/WARNING IMPRINT ON BOTTOM,,WIP-PW-MC,42.16,42.16,MC-PW,Current,.35417447,14.932,PW,Inventory Item
2324,TINS : 30025,TIN - LIBRARY COLLECTION RECTANGLE W/HINGE LID COPPER (288 P,,A20-A2-213,80,80,MC-PW,Current,.68831408,55.065,PW,Inventory Item
2324,TINS : 30025,TIN - LIBRARY COLLECTION RECTANGLE W/HINGE LID COPPER (288 P,,A20-B-223-02,270,270,MC-PW,Current,.68831408,185.845,PW,Inventory Item
2324,TINS : 30025,TIN - LIBRARY COLLECTION RECTANGLE W/HINGE LID COPPER (288 P,,A30-A-154,12,12,MC-PW,Current,.68831408,8.26,PW,Inventory Item
2324,TINS : 30025,TIN - LIBRARY COLLECTION RECTANGLE W/HINGE LID COPPER (288 P,,B10-A-001,20760,20760,MC-PW,Current,.68831408,14289.40,PW,Inventory Item
6599,TINS : 30134,FOUNDRY: 18 OZ. GOLD METAL CONTAINER WITH WOOD LID AND WARNI,,A70-B-086,648,648,MC-PW,DISCONTINUED PW 12.15.2018,1.76733333,1145.232,PW,Inventory Item
6599,TINS : 30134,FOUNDRY: 18 OZ. GOLD METAL CONTAINER WITH WOOD LID AND WARNI,,A70-C-086,204,204,MC-PW,DISCONTINUED PW 12.15.2018,1.76733333,360.536,PW,Inventory Item
6599,TINS : 30134,FOUNDRY: 18 OZ. GOLD METAL CONTAINER WITH WOOD LID AND WARNI,,A70-C-088,648,648,MC-PW,DISCONTINUED PW 12.15.2018,1.76733333,1145.232,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A30-C-080,156,156,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,281.038,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A40-D-105,389,389,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,700.793,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A70-C-078,516,516,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,929.587,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A70-C-090,648,648,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,1167.388,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A70-D-084,720,720,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,1297.097,PW,Inventory Item
6600,TINS : 30135,FOUNDRY: 18 OZ. SILVER METAL CONTAINER WITH WOOD LID AND WAR,,A70-D-092,720,720,MC-PW,DISCONTINUED PW 12.15.2018,1.80152429,1297.097,PW,Inventory Item
6601,TINS : 30136,FOUNDRY: 18 OZ. GUNMETAL METAL CONTAINER WITH WOOD LID AND W,,A70-C-082,540,540,MC-PW,DISCONTINUED PW 12.15.2018,1.76816667,954.81,PW,Inventory Item
6603,TINS : 30138,FOUNDRY: 12 OZ. GOLD METAL CONTAINER WITH WOOD LID AND WARNI,,A60-A-179,236,236,MC-PW,DISCONTINUED PW 12.15.2018,1.36881356,323.04,PW,Inventory Item
7254,TINS : 30151,OLIVINA NOMAD COLLECTION SILVER TIN RECTANGLE W/HINGE LID (T,,A40-C-170,2880,2880,MC-PW,Discontinued,.56026868,1613.574,PW,Inventory Item
7254,TINS : 30151,OLIVINA NOMAD COLLECTION SILVER TIN RECTANGLE W/HINGE LID (T,,A40-C-221,2588,2588,MC-PW,Discontinued,.56026868,1449.975,PW,Inventory Item
7254,TINS : 30151,OLIVINA NOMAD COLLECTION SILVER TIN RECTANGLE W/HINGE LID (T,,A40-C-223,2880,2880,MC-PW,Discontinued,.56026868,1613.574,PW,Inventory Item
7254,TINS : 30151,OLIVINA NOMAD COLLECTION SILVER TIN RECTANGLE W/HINGE LID (T,,A40-D-138,2880,2880,MC-PW,Discontinued,.56026868,1613.574,PW,Inventory Item
7254,TINS : 30151,OLIVINA NOMAD COLLECTION SILVER TIN RECTANGLE W/HINGE LID (T,,WIP-PW-MC,12,12,MC-PW,Discontinued,.56026868,6.723,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A30-C-057,3600,3600,MC-PW,Current,.43637574,1570.953,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A30-D-200,209,209,MC-PW,Current,.43637574,91.203,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A50-D-228,6200,6200,MC-PW,Current,.43637574,2705.53,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A50-D-236,8400,8400,MC-PW,Current,.43637574,3665.556,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A50-D-238,6000,6000,MC-PW,Current,.43637574,2618.254,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,A50-D-240,5954,5954,MC-PW,Current,.43637574,2598.181,PW,Inventory Item
12952,TINS : 30159,3 OZ. GOLD TIN,,WIP-PW-MC,46,46,MC-PW,Current,.43637574,20.073,PW,Inventory Item
14050,TINS : 30179,ALPINE 9.5 OZ. ENAMEL VESSEL RED WITH WHITE SPECKLE MATERIAL,,A20-A2-199-02,60,60,MC-PW,Current,1.47257407,88.354,PW,Inventory Item
14050,TINS : 30179,ALPINE 9.5 OZ. ENAMEL VESSEL RED WITH WHITE SPECKLE MATERIAL,,A40-C-210,120,120,MC-PW,Current,1.47257407,176.709,PW,Inventory Item
14050,TINS : 30179,ALPINE 9.5 OZ. ENAMEL VESSEL RED WITH WHITE SPECKLE MATERIAL,,A80-A-082,1440,1440,MC-PW,Current,1.47257407,2120.507,PW,Inventory Item
14051,TINS : 30180,ALPINE 9.5 OZ. ENAMEL VESSEL GREEN WITH WHITE SPECKLE MATERI,,A10-C-032,77,77,MC-PW,Current,1.47434024,113.524,PW,Inventory Item
14051,TINS : 30180,ALPINE 9.5 OZ. ENAMEL VESSEL GREEN WITH WHITE SPECKLE MATERI,,A80-A-118,840,840,MC-PW,Current,1.47434024,1238.446,PW,Inventory Item
14052,TINS : 30181,ALPINE 9.5 OZ. ENAMEL VESSEL LIGHT BLUE WITH WHITE SPECKLE M,,A20-A2-209-02,21,21,MC-PW,Current,1.47433949,30.961,PW,Inventory Item
14052,TINS : 30181,ALPINE 9.5 OZ. ENAMEL VESSEL LIGHT BLUE WITH WHITE SPECKLE M,,A50-C-215,1440,1440,MC-PW,Current,1.47433949,2123.049,PW,Inventory Item
14053,TINS : 30182,ALPINE 9.5 OZ. ENAMEL VESSEL INDIGO BLUE WITH WHITE SPECKLE,,A20-B-229,46,46,MC-PW,Current,1.44510223,66.475,PW,Inventory Item
14053,TINS : 30182,ALPINE 9.5 OZ. ENAMEL VESSEL INDIGO BLUE WITH WHITE SPECKLE,,A20-D-123,840,840,MC-PW,Current,1.44510223,1213.886,PW,Inventory Item
14053,TINS : 30182,ALPINE 9.5 OZ. ENAMEL VESSEL INDIGO BLUE WITH WHITE SPECKLE,,A90-B-075,190,190,MC-PW,Current,1.44510223,274.569,PW,Inventory Item
14054,TINS : 30183,ALPINE 9.5 OZ. ENAMEL VESSEL WHITE WITH INDIGO AND LIGHT BLU,,A10-B-240-02,60,60,MC-PW,Current,1.47221929,88.333,PW,Inventory Item
14054,TINS : 30183,ALPINE 9.5 OZ. ENAMEL VESSEL WHITE WITH INDIGO AND LIGHT BLU,,A20-B-207-02,60,60,MC-PW,Current,1.47221929,88.333,PW,Inventory Item
14054,TINS : 30183,ALPINE 9.5 OZ. ENAMEL VESSEL WHITE WITH INDIGO AND LIGHT BLU,,A20-C-232,696,696,MC-PW,Current,1.47221929,1024.665,PW,Inventory Item
14054,TINS : 30183,ALPINE 9.5 OZ. ENAMEL VESSEL WHITE WITH INDIGO AND LIGHT BLU,,WIP-PW-MC,320.76,320.76,MC-PW,Current,1.47221929,472.229,PW,Inventory Item
14105,TINS : 30185,WOODS 12 OZ. CIRCLE WOOD WITH LID DRIFTWOOD AND INDIGO (WD12,,A30-D-114,888,888,MC-PW,Current,2.06460242,1833.367,PW,Inventory Item
14105,TINS : 30185,WOODS 12 OZ. CIRCLE WOOD WITH LID DRIFTWOOD AND INDIGO (WD12,,A60-B-163,720,720,MC-PW,Current,2.06460242,1486.514,PW,Inventory Item
14105,TINS : 30185,WOODS 12 OZ. CIRCLE WOOD WITH LID DRIFTWOOD AND INDIGO (WD12,,A60-C-166,768,768,MC-PW,Current,2.06460242,1585.615,PW,Inventory Item
14105,TINS : 30185,WOODS 12 OZ. CIRCLE WOOD WITH LID DRIFTWOOD AND INDIGO (WD12,,A60-C-168,768,768,MC-PW,Current,2.06460242,1585.615,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A20-B-131,336,336,MC-PW,Current,3.03409063,1019.454,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A20-C-130,768,768,MC-PW,Current,3.03409063,2330.182,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A20-D-125,912,912,MC-PW,Current,3.03409063,2767.091,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A30-C-109,767,767,MC-PW,Current,3.03409063,2327.148,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A30-C-138,768,768,MC-PW,Current,3.03409063,2330.182,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A30-D-139,720,720,MC-PW,Current,3.03409063,2184.545,PW,Inventory Item
14107,TINS : 30186,WOODS 12 OZ. SQUARE WOOD WITH LID EUCALYPTUS AND SANDALWOOD,,A40-C-016,672,672,MC-PW,Current,3.03409063,2038.909,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A10-C2-210-02,72,72,MC-PW,Current,2.12661596,153.116,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A20-C-146,768,768,MC-PW,Current,2.12661596,1633.241,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A30-B-045,768,768,MC-PW,Current,2.12661596,1633.241,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A30-C-029,768,768,MC-PW,Current,2.12661596,1633.241,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A30-C-136,768,768,MC-PW,Current,2.12661596,1633.241,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A40-C-139,768,768,MC-PW,Current,2.12661596,1633.241,PW,Inventory Item
14108,TINS : 30187,WOODS 12 OZ. OCTOGON WOOD WITH LID LEATHER AND OAKMOSS (WD12,,A40-D-195,887,887,MC-PW,Current,2.12661596,1886.308,PW,Inventory Item
14109,TINS : 30188,WOODS 12 OZ. HEXAGON WOOD WITH LID REDWOOD AND AMBER (WD1204,,A10-D-240,48,48,MC-PW,Current,3.57467089,171.584,PW,Inventory Item
14109,TINS : 30188,WOODS 12 OZ. HEXAGON WOOD WITH LID REDWOOD AND AMBER (WD1204,,A40-D-048,672,672,MC-PW,Current,3.57467089,2402.179,PW,Inventory Item
14109,TINS : 30188,WOODS 12 OZ. HEXAGON WOOD WITH LID REDWOOD AND AMBER (WD1204,,A70-C-238,224,224,MC-PW,Current,3.57467089,800.726,PW,Inventory Item
14109,TINS : 30188,WOODS 12 OZ. HEXAGON WOOD WITH LID REDWOOD AND AMBER (WD1204,,A80-D-210,636,636,MC-PW,Current,3.57467089,2273.491,PW,Inventory Item
15343,TINS : 30190,FOUNDRY: 5 OZ. GOLD METAL BOWL WITH WOOD LID AND WARNING LAB,,A20-C-205,144,144,MC-PW,DISCONTINUED PW 12.15.2018,1.12743056,162.35,PW,Inventory Item
15344,TINS : 30191,FOUNDRY: 5 OZ. SILVER METAL BOWL WITH WOOD LID AND WARNING L,,A20-B-237-02,24,24,MC-PW,DISCONTINUED PW 12.15.2018,1.1275,27.06,PW,Inventory Item
15345,TINS : 30192,FOUNDRY: 5 OZ. GUNMETAL METAL BOWL WITH WOOD LID AND WARNING,,A50-C-016,816,816,MC-PW,DISCONTINUED PW 12.15.2018,1.15702265,944.13,PW,Inventory Item
15345,TINS : 30192,FOUNDRY: 5 OZ. GUNMETAL METAL BOWL WITH WOOD LID AND WARNING,,A70-D-080,1200,1200,MC-PW,DISCONTINUED PW 12.15.2018,1.15702265,1388.427,PW,Inventory Item
15345,TINS : 30192,FOUNDRY: 5 OZ. GUNMETAL METAL BOWL WITH WOOD LID AND WARNING,,A90-A-175-02,456,456,MC-PW,DISCONTINUED PW 12.15.2018,1.15702265,527.602,PW,Inventory Item
15530,TINS : 30193,ALPINE 9.5 OZ. ENAMEL VESSEL MINT WITH WHITE SPECKLE FRESH A,,A10-D-158,120,120,MC-PW,CURRENT,1.40916667,169.10,PW,Inventory Item
16817,TINS : 30196,WOODS 5 OZ. CIRCLE WOOD WITH LID AND WARNING LABEL DRIFTWOOD,,A20-D-159,1008,1008,MC-PW,Current,1.73600239,1749.89,PW,Inventory Item
16817,TINS : 30196,WOODS 5 OZ. CIRCLE WOOD WITH LID AND WARNING LABEL DRIFTWOOD,,A20-D-172,498,498,MC-PW,Current,1.73600239,864.529,PW,Inventory Item
16817,TINS : 30196,WOODS 5 OZ. CIRCLE WOOD WITH LID AND WARNING LABEL DRIFTWOOD,,A30-D-161,1008,1008,MC-PW,Current,1.73600239,1749.89,PW,Inventory Item
16818,TINS : 30197,WOODS 5 OZ. SQUARE WOOD WITH LID AND WARNING LABEL EUCALYPTU,,A20-C-172,406,406,MC-PW,Current,1.35972106,552.047,PW,Inventory Item
16818,TINS : 30197,WOODS 5 OZ. SQUARE WOOD WITH LID AND WARNING LABEL EUCALYPTU,,A20-D-183,1008,1008,MC-PW,Current,1.35972106,1370.599,PW,Inventory Item
16818,TINS : 30197,WOODS 5 OZ. SQUARE WOOD WITH LID AND WARNING LABEL EUCALYPTU,,A50-D-083,960,960,MC-PW,Current,1.35972106,1305.332,PW,Inventory Item
16818,TINS : 30197,WOODS 5 OZ. SQUARE WOOD WITH LID AND WARNING LABEL EUCALYPTU,,A70-C-178,960,960,MC-PW,Current,1.35972106,1305.332,PW,Inventory Item
16819,TINS : 30198,WOODS 4 OZ. TRIANGLE WOOD WITH LID AND WARNING LABEL LEATHER,,A20-B-191,380,380,MC-PW,Current,1.3119489,498.541,PW,Inventory Item
16819,TINS : 30198,WOODS 4 OZ. TRIANGLE WOOD WITH LID AND WARNING LABEL LEATHER,,A40-B-078,1008,1008,MC-PW,Current,1.3119489,1322.444,PW,Inventory Item
16819,TINS : 30198,WOODS 4 OZ. TRIANGLE WOOD WITH LID AND WARNING LABEL LEATHER,,A40-B-080,588,588,MC-PW,Current,1.3119489,771.426,PW,Inventory Item
16819,TINS : 30198,WOODS 4 OZ. TRIANGLE WOOD WITH LID AND WARNING LABEL LEATHER,,A40-C-101,1008,1008,MC-PW,Current,1.3119489,1322.444,PW,Inventory Item
16819,TINS : 30198,WOODS 4 OZ. TRIANGLE WOOD WITH LID AND WARNING LABEL LEATHER,,A40-C-105,1008,1008,MC-PW,Current,1.3119489,1322.444,PW,Inventory Item
16820,TINS : 30199,WOODS 5 OZ HEXAGON WOOD WITH LID AND WARNING LABEL REDWOOD &,,A20-B-175,1008,1008,MC-PW,Current,1.76756601,1781.707,PW,Inventory Item
16820,TINS : 30199,WOODS 5 OZ HEXAGON WOOD WITH LID AND WARNING LABEL REDWOOD &,,A50-B-129,1008,1008,MC-PW,Current,1.76756601,1781.707,PW,Inventory Item
16820,TINS : 30199,WOODS 5 OZ HEXAGON WOOD WITH LID AND WARNING LABEL REDWOOD &,,A50-B-151,408,408,MC-PW,Current,1.76756601,721.167,PW,Inventory Item
22225,TINS : 30200,TIN - COPPER TRAVEL RECTANGLE W/HINGE LID COPPER NO EMBOSSIN,,A60-D-168,1368,1368,MC-PW,CUSTOM ORDER ITEM CPWM,.73087719,999.84,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A60-D-104,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-A-146,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-A-171,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-A-177,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-C-104,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-C-135,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A70-D-073,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A80-C-182,2304,2304,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,1084.67,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,A80-C-194,1344,1344,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,632.724,PW,Inventory Item
24616,TINS : 30201,5 OZ. GOLD MINI GRAB TIN,,B10-A-001,4416,4416,MC-PW,CUSTOM TARGET C2 SPRING 2019,.47077712,2078.952,PW,Inventory Item
25192,TINS : 30214,HOMESTEAD 12 OZ. GALVANIZED TIN WITH METAL LID (HS12'S),,A10-D-102,720,720,MC-PW,PADDYWAX SPRING 2019,1.37126638,987.312,PW,Inventory Item
25192,TINS : 30214,HOMESTEAD 12 OZ. GALVANIZED TIN WITH METAL LID (HS12'S),,A20-D-224,800,800,MC-PW,PADDYWAX SPRING 2019,1.37126638,1097.013,PW,Inventory Item
25192,TINS : 30214,HOMESTEAD 12 OZ. GALVANIZED TIN WITH METAL LID (HS12'S),,A30-A-015,560,560,MC-PW,PADDYWAX SPRING 2019,1.37126638,767.909,PW,Inventory Item
25192,TINS : 30214,HOMESTEAD 12 OZ. GALVANIZED TIN WITH METAL LID (HS12'S),,A60-A-070,792,792,MC-PW,PADDYWAX SPRING 2019,1.37126638,1086.043,PW,Inventory Item
25192,TINS : 30214,HOMESTEAD 12 OZ. GALVANIZED TIN WITH METAL LID (HS12'S),,A60-A-072,792,792,MC-PW,PADDYWAX SPRING 2019,1.37126638,1086.043,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,A20-B-140,352,352,MC-PW,DISCONTINUED 12/20/2020,2.38196165,838.451,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,A20-C-196,200,200,MC-PW,DISCONTINUED 12/20/2020,2.38196165,476.392,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,A60-C-142,576,576,MC-PW,DISCONTINUED 12/20/2020,2.38196165,1372.01,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,A60-C-176,720,720,MC-PW,DISCONTINUED 12/20/2020,2.38196165,1715.012,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,A80-C-090,720,720,MC-PW,DISCONTINUED 12/20/2020,2.38196165,1715.012,PW,Inventory Item
27787,TINS : 30215,PATINA 12 OZ. HAMMERED BRASS CONTAINER WITH LID & WARNING LA,,WIP-PW-MC,144,144,MC-PW,DISCONTINUED 12/20/2020,2.38196165,343.002,PW,Inventory Item
27788,TINS : 30216,PATINA 12 OZ. HAMMERED GUNMETAL CONTAINER WITH LID & WARNING,,A40-B-067,192,192,MC-PW,DISCONTINUED 12/20/2020,2.37375933,455.762,PW,Inventory Item
27788,TINS : 30216,PATINA 12 OZ. HAMMERED GUNMETAL CONTAINER WITH LID & WARNING,,A40-C-004,864,864,MC-PW,DISCONTINUED 12/20/2020,2.37375933,2050.928,PW,Inventory Item
27788,TINS : 30216,PATINA 12 OZ. HAMMERED GUNMETAL CONTAINER WITH LID & WARNING,,A70-B-215,720,720,MC-PW,DISCONTINUED 12/20/2020,2.37375933,1709.107,PW,Inventory Item
27788,TINS : 30216,PATINA 12 OZ. HAMMERED GUNMETAL CONTAINER WITH LID & WARNING,,A70-B-220,720,720,MC-PW,DISCONTINUED 12/20/2020,2.37375933,1709.107,PW,Inventory Item
27788,TINS : 30216,PATINA 12 OZ. HAMMERED GUNMETAL CONTAINER WITH LID & WARNING,,A70-C-206,720,720,MC-PW,DISCONTINUED 12/20/2020,2.37375933,1709.107,PW,Inventory Item
27789,TINS : 30217,PATINA 12 OZ. HAMMERED COPPER CONTAINER WITH LID & WARNING L,,A10-C-044,32,32,MC-PW,DISCONTINUED 12/20/2020,2.40795213,77.054,PW,Inventory Item
27789,TINS : 30217,PATINA 12 OZ. HAMMERED COPPER CONTAINER WITH LID & WARNING L,,A60-B-072,720,720,MC-PW,DISCONTINUED 12/20/2020,2.40795213,1733.726,PW,Inventory Item
27789,TINS : 30217,PATINA 12 OZ. HAMMERED COPPER CONTAINER WITH LID & WARNING L,,A70-A-218,432,432,MC-PW,DISCONTINUED 12/20/2020,2.40795213,1040.235,PW,Inventory Item
27789,TINS : 30217,PATINA 12 OZ. HAMMERED COPPER CONTAINER WITH LID & WARNING L,,A70-B-135,352,352,MC-PW,DISCONTINUED 12/20/2020,2.40795213,847.599,PW,Inventory Item
27789,TINS : 30217,PATINA 12 OZ. HAMMERED COPPER CONTAINER WITH LID & WARNING L,,A70-B-214,720,720,MC-PW,DISCONTINUED 12/20/2020,2.40795213,1733.726,PW,Inventory Item
27790,TINS : 30218,PATINA 12 OZ. HAMMERED SILVER CONTAINER WITH LID & WARNING L,,A70-A-237,168,168,MC-PW,DISCONTINUED 12/20/2020,2.37041791,398.23,PW,Inventory Item
27790,TINS : 30218,PATINA 12 OZ. HAMMERED SILVER CONTAINER WITH LID & WARNING L,,A70-C-202,712,712,MC-PW,DISCONTINUED 12/20/2020,2.37041791,1687.738,PW,Inventory Item
